player_name,preferred_foot,date_of_birth,appearances_sub,goals,assists,xa,xg,touches_in_opposition_box,crosses_completed,pass_accuracy,long_pass_accuracy,minutes_played,dribbles_completed,duels_won,aerial_duels_won,total_tackles,interceptions,blocks,red_cards,yellow_cards,fouls,offsides,all_stats_on_page
Jhon Durán,Left,13/12/2003,20 (16),7,0,0.25,4.86,11,2,159 (72%),9 (44%),626,13 (23%),45,19,8,0,0,1,3,14,5,"{'Nationality': 'Colombia', 'Preferred Foot': 'Left', 'Date of Birth': '13/12/2003', 'Appearances (Sub)': '20 (16)', 'Goals': '7', 'XG': '4.86', 'XA': '0.25', 'Shots On Target Inside the Box': '11', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '49', 'Passes (Completed %)': '159 (72%)', 'Long Passes (Completed %)': '9 (44%)', 'Minutes Played': '626', 'Dribbles (Completed %)': '13 (23%)', 'Duels Won': '45', 'Aerial Duels Won': '19', 'Total Tackles': '8', 'Red Cards': '1', 'Yellow Cards': '3', 'Fouls': '14', 'Offsides': '5'}"
Kiano Dyer,Right,21/11/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '21/11/2006'}"
Luis Díaz,Right,13/01/1997,36 (8),13,5,4.46,12.02,31,8,826 (86%),40 (85%),"2,410",104 (51%),136,14,39,7,0,0,2,48,10,"{'Nationality': 'Colombia', 'Preferred Foot': 'Right', 'Date of Birth': '13/01/1997', 'Appearances (Sub)': '36 (8)', 'Goals': '13', 'Assists': '5', 'XG': '12.02', 'XA': '4.46', 'Shots On Target Inside the Box': '31', 'Shots On Target Outside the Box': '8', 'Touches in the Opposition Box': '181', 'Hit Woodwork': '2', 'Crosses (Completed %)': '32 (34%)', 'Passes (Completed %)': '826 (86%)', 'Long Passes (Completed %)': '40 (85%)', 'Corners Taken': '1', 'Minutes Played': '2,410', 'Dribbles (Completed %)': '104 (51%)', 'Duels Won': '136', 'Aerial Duels Won': '14', 'Total Tackles': '39', 'Interceptions': '7', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '48', 'Offsides': '10'}"
Martin Dúbravka,Right,15/01/1989,10,12,5,0,0,0,0,278 (76%),96 (30%),0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Slovakia', 'Preferred Foot': 'Right', 'Date of Birth': '15/01/1989', 'Appearances': '10', 'Goals Conceded': '12', 'Clean Sheets': '5', 'Saves Made': '29', 'Passes (Completed %)': '278 (76%)', 'Long Passes (Completed %)': '96 (30%)', 'Red Cards': '0', 'Yellow Cards': '0'}"
George Earthy,Right,05/09/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '05/09/2004'}"
Coby Ebere,Right,17/09/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Germany', 'Preferred Foot': 'Right', 'Date of Birth': '17/09/2005', 'Red Cards': '0', 'Yellow Cards': '0'}"
Malcolm Ebiowei,Left,04/09/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '04/09/2003'}"
Claudio Echeverri,Right,02/01/2006,1 (1),0,0,0,0,0,0,3,0,5,1,0,0,1,0,0,0,0,0,0,"{'Nationality': 'Argentina', 'Preferred Foot': 'Right', 'Date of Birth': '02/01/2006', 'Appearances (Sub)': '1 (1)', 'XA': '0.01', 'Passes': '3', 'Minutes Played': '5', 'Duels Won': '1', 'Total Tackles': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
George Edmundson,Right,15/08/1997,1 (1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '15/08/1997', 'Appearances (Sub)': '1 (1)', 'Passes (Completed %)': '2 (50%)', 'Minutes Played': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Samuel Edozie,Right,28/01/2003,2 (2),0,0,4 (25%),11,0,0,29 (83%),0,64,4 (50%),6,0,3,0,0,0,1,2,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '28/01/2003', 'Appearances (Sub)': '2 (2)', 'XA': '0.16', 'Touches in the Opposition Box': '11', 'Crosses (Completed %)': '4 (25%)', 'Passes (Completed %)': '29 (83%)', 'Minutes Played': '64', 'Dribbles (Completed %)': '4 (50%)', 'Duels Won': '6', 'Total Tackles': '3', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '2'}"
Tom Edozie,Right,18/05/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '18/05/2006', 'Red Cards': '0', 'Yellow Cards': '0'}"
Ronnie Edwards,Right,28/03/2003,1 (1),0,0,0,0,0,0,5,0,12,0,0,0,1,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '28/03/2003', 'Appearances (Sub)': '1 (1)', 'XA': '0', 'Passes': '5', 'Minutes Played': '12', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Bilal El Khannouss,Right,10/05/2004,32 (5),2,3,3.11,1.31,7,9,955 (80%),83 (69%),"2,193",57 (60%),116,19,50,6,4,0,4,30,1,"{'Nationality': 'Morocco', 'Preferred Foot': 'Right', 'Date of Birth': '10/05/2004', 'Appearances (Sub)': '32 (5)', 'Goals': '2', 'Assists': '3', 'XG': '1.31', 'XA': '3.11', 'Shots On Target Inside the Box': '7', 'Shots On Target Outside the Box': '9', 'Touches in the Opposition Box': '38', 'Hit Woodwork': '3', 'Crosses (Completed %)': '48 (19%)', 'Passes (Completed %)': '955 (80%)', 'Long Passes (Completed %)': '83 (69%)', 'Corners Taken': '36', 'Minutes Played': '2,193', 'Dribbles (Completed %)': '57 (60%)', 'Duels Won': '116', 'Aerial Duels Won': '19', 'Total Tackles': '50', 'Interceptions': '6', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '30', 'Offsides': '1'}"
Idris El Mizouni,Right,26/09/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Tunisia', 'Preferred Foot': 'Right', 'Date of Birth': '26/09/2000'}"
Anthony Elanga,Right,27/04/2002,38 (7),6,11,5.11,4.47,15,10,632 (78%),22 (50%),"2,507",64 (39%),115,24,19,6,1,0,1,9,18,"{'Nationality': 'Sweden', 'Preferred Foot': 'Right', 'Date of Birth': '27/04/2002', 'Appearances (Sub)': '38 (7)', 'Goals': '6', 'Assists': '11', 'XG': '4.47', 'XA': '5.11', 'Shots On Target Inside the Box': '15', 'Shots On Target Outside the Box': '10', 'Touches in the Opposition Box': '122', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '6 (6)', 'Crosses (Completed %)': '76 (17%)', 'Passes (Completed %)': '632 (78%)', 'Long Passes (Completed %)': '22 (50%)', 'Corners Taken': '86', 'Minutes Played': '2,507', 'Dribbles (Completed %)': '64 (39%)', 'Duels Won': '115', 'Aerial Duels Won': '24', 'Total Tackles': '19', 'Interceptions': '6', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '9', 'Offsides': '18'}"
Harvey Elliott,Left,04/04/2003,18 (16),1,2,0.65,1.76,4,3,269 (85%),24 (75%),360,8 (50%),11,1,5,1,2,0,1,1,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '04/04/2003', 'Appearances (Sub)': '18 (16)', 'Goals': '1', 'Assists': '2', 'XG': '1.76', 'XA': '0.65', 'Shots On Target Inside the Box': '4', 'Shots On Target Outside the Box': '3', 'Touches in the Opposition Box': '23', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '1 (1)', 'Passes (Completed %)': '269 (85%)', 'Long Passes (Completed %)': '24 (75%)', 'Corners Taken': '6', 'Minutes Played': '360', 'Dribbles (Completed %)': '8 (50%)', 'Duels Won': '11', 'Aerial Duels Won': '1', 'Total Tackles': '5', 'Interceptions': '1', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '1', 'Offsides': '1'}"
Mohamed Elneny,Right,11/07/1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Egypt', 'Preferred Foot': 'Right', 'Date of Birth': '11/07/1992'}"
Landon Emenalo,Left,18/01/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '18/01/2008'}"
Johnny Emerson,Right,30/11/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Scotland', 'Preferred Foot': 'Right', 'Date of Birth': '30/11/2005'}"
Lander Emery,29/03/2003,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Spain', 'Date of Birth': '29/03/2003'}"
Thiago Silva,Right,22/09/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '22/09/1984'}"
Julio Enciso,Right,23/01/2004,25 (11),2,3,1.06,1.75,6,12,354 (74%),14 (43%),"1,164",76 (53%),94,14,12,1,1,0,3,12,0,"{'Nationality': 'Paraguay', 'Preferred Foot': 'Right', 'Date of Birth': '23/01/2004', 'Appearances (Sub)': '25 (11)', 'Goals': '2', 'Assists': '3', 'XG': '1.75', 'XA': '1.06', 'Shots On Target Inside the Box': '6', 'Shots On Target Outside the Box': '12', 'Touches in the Opposition Box': '46', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '1 (2)', 'Crosses (Completed %)': '15 (13%)', 'Passes (Completed %)': '354 (74%)', 'Long Passes (Completed %)': '14 (43%)', 'Corners Taken': '25', 'Minutes Played': '1,164', 'Dribbles (Completed %)': '76 (53%)', 'Duels Won': '94', 'Aerial Duels Won': '14', 'Total Tackles': '12', 'Interceptions': '1', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '12'}"
Wataru Endo,Right,09/02/1993,20 (19),0,0,0,3,0,0,189 (94%),0,261,24,3,0,12,6,1,0,0,15,0,"{'Nationality': 'Japan', 'Preferred Foot': 'Right', 'Date of Birth': '09/02/1993', 'Appearances (Sub)': '20 (19)', 'XA': '0.1', 'Touches in the Opposition Box': '3', 'Passes (Completed %)': '189 (94%)', 'Minutes Played': '261', 'Duels Won': '24', 'Aerial Duels Won': '3', 'Total Tackles': '12', 'Interceptions': '6', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '15'}"
Ethan Ennis,Right,11/12/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '11/12/2004'}"
Christian Eriksen,Both,14/02/1992,23 (12),1,2,2.61,1.36,5,17,657 (86%),62 (60%),"1,059",24,2,0,19,7,5,0,4,8,0,"{'Nationality': 'Denmark', 'Preferred Foot': 'Both', 'Date of Birth': '14/02/1992', 'Appearances (Sub)': '23 (12)', 'Goals': '1', 'Assists': '2', 'XG': '1.36', 'XA': '2.61', 'Shots On Target Outside the Box': '5', 'Touches in the Opposition Box': '17', 'Penalties Taken (Scored)': '1 (1)', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '3 (3)', 'Crosses (Completed %)': '26 (31%)', 'Passes (Completed %)': '657 (86%)', 'Long Passes (Completed %)': '62 (60%)', 'Corners Taken': '62', 'Minutes Played': '1,059', 'Duels Won': '24', 'Aerial Duels Won': '2', 'Total Tackles': '19', 'Interceptions': '7', 'Blocks': '5', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '8'}"
Mateus Fernandes,Right,10/07/2004,36 (2),2,4,3.64,4.01,18,14,"1,236 (85%)",89 (65%),"2,919",98 (50%),208,15,89,28,8,0,8,46,4,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '10/07/2004', 'Appearances (Sub)': '36 (2)', 'Goals': '2', 'Assists': '4', 'XG': '4.01', 'XA': '3.64', 'Shots On Target Inside the Box': '18', 'Shots On Target Outside the Box': '14', 'Touches in the Opposition Box': '50', 'Free Kicks Scored (Scored)': '4 (4)', 'Crosses (Completed %)': '40 (18%)', 'Passes (Completed %)': '1,236 (85%)', 'Long Passes (Completed %)': '89 (65%)', 'Corners Taken': '54', 'Minutes Played': '2,919', 'Dribbles (Completed %)': '98 (50%)', 'Duels Won': '208', 'Aerial Duels Won': '15', 'Total Tackles': '89', 'Interceptions': '28', 'Blocks': '8', 'Red Cards': '0', 'Yellow Cards': '8', 'Fouls': '46', 'Offsides': '4'}"
Romain Esse,Left,13/05/2005,7 (6),1,1,0.42,0.32,11,0,42 (76%),4 (50%),135,6 (33%),17,3,9,1,0,0,0,2,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '13/05/2005', 'Appearances (Sub)': '7 (6)', 'Goals': '1', 'Assists': '1', 'XG': '0.32', 'XA': '0.42', 'Touches in the Opposition Box': '11', 'Passes (Completed %)': '42 (76%)', 'Long Passes (Completed %)': '4 (50%)', 'Minutes Played': '135', 'Dribbles (Completed %)': '6 (33%)', 'Duels Won': '17', 'Aerial Duels Won': '3', 'Total Tackles': '9', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '2'}"
Pervis Estupiñán,Left,21/01/1998,30 (4),1,1,2.49,1.17,13,36,"1,308 (88%)",59 (44%),"2,403",32 (59%),150,46,65,37,5,0,5,36,3,"{'Nationality': 'Ecuador', 'Preferred Foot': 'Left', 'Date of Birth': '21/01/1998', 'Appearances (Sub)': '30 (4)', 'Goals': '1', 'Assists': '1', 'XG': '1.17', 'XA': '2.49', 'Shots On Target Outside the Box': '13', 'Touches in the Opposition Box': '36', 'Free Kicks Scored (Scored)': '3 (3)', 'Crosses (Completed %)': '80 (28%)', 'Passes (Completed %)': '1,308 (88%)', 'Long Passes (Completed %)': '59 (44%)', 'Corners Taken': '37', 'Minutes Played': '2,403', 'Dribbles (Completed %)': '32 (59%)', 'Duels Won': '150', 'Aerial Duels Won': '46', 'Total Tackles': '65', 'Interceptions': '37', 'Blocks': '5', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '36', 'Offsides': '3'}"
Jonny Evans,Both,03/01/1988,7 (4),0,0,3,0.03,0,0,214 (89%),12 (50%),314,24,10,0,8,5,2,0,1,5,0,"{'Nationality': 'Northern Ireland', 'Preferred Foot': 'Both', 'Date of Birth': '03/01/1988', 'Appearances (Sub)': '7 (4)', 'XG': '0.13', 'XA': '0.03', 'Touches in the Opposition Box': '3', 'Passes (Completed %)': '214 (89%)', 'Long Passes (Completed %)': '12 (50%)', 'Minutes Played': '314', 'Duels Won': '24', 'Aerial Duels Won': '10', 'Total Tackles': '8', 'Interceptions': '5', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '5'}"
Jake Evans,04/06/2008,n/a,4 (4),0,0,0,0,0,0,3 (67%),0,21,1,0,0,1,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '04/06/2008', 'Appearances (Sub)': '4 (4)', 'XA': '0', 'Passes (Completed %)': '3 (67%)', 'Minutes Played': '21', 'Duels Won': '1', 'Total Tackles': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Julian Eyestone,Right,21/04/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'United States', 'Preferred Foot': 'Right', 'Date of Birth': '21/04/2006', 'Red Cards': '0', 'Yellow Cards': '0'}"
Eberechi Eze,Right,29/06/1998,34 (3),8,8,4.68,10.5,27,35,914 (82%),65 (55%),"2,600",129 (52%),164,7,39,11,0,0,1,13,9,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '29/06/1998', 'Appearances (Sub)': '34 (3)', 'Goals': '8', 'Assists': '8', 'XG': '10.5', 'XA': '4.68', 'Shots On Target Inside the Box': '27', 'Shots On Target Outside the Box': '35', 'Touches in the Opposition Box': '104', 'Penalties Taken (Scored)': '2 (1)', 'Hit Woodwork': '5', 'Free Kicks Scored (Scored)': '16 (16)', 'Crosses (Completed %)': '29 (24%)', 'Passes (Completed %)': '914 (82%)', 'Long Passes (Completed %)': '65 (55%)', 'Corners Taken': '62', 'Minutes Played': '2,600', 'Dribbles (Completed %)': '129 (52%)', 'Duels Won': '164', 'Aerial Duels Won': '7', 'Total Tackles': '39', 'Interceptions': '11', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '13', 'Offsides': '9'}"
Lukasz Fabianski,Right,18/04/1985,14 (1),21,2,0,3,0,0,439 (64%),251 (37%),0,2,2,0,0,0,0,0,0,0,0,"{'Nationality': 'Poland', 'Preferred Foot': 'Right', 'Date of Birth': '18/04/1985', 'Appearances (Sub)': '14 (1)', 'Goals Conceded': '21', 'Clean Sheets': '2', 'Saves Made': '50', 'Penalties Faced': '3', 'Passes (Completed %)': '439 (64%)', 'Long Passes (Completed %)': '251 (37%)', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '2'}"
Wout Faes,Right,03/04/1998,34 (4),1,0,0.43,1.53,28,0,"1,550 (88%)",176 (45%),"2,812",6 (83%),103,47,42,26,35,0,4,23,1,"{'Nationality': 'Belgium', 'Preferred Foot': 'Right', 'Date of Birth': '03/04/1998', 'Appearances (Sub)': '34 (4)', 'Goals': '1', 'XG': '1.53', 'XA': '0.43', 'Touches in the Opposition Box': '28', 'Passes (Completed %)': '1,550 (88%)', 'Long Passes (Completed %)': '176 (45%)', 'Minutes Played': '2,812', 'Dribbles (Completed %)': '6 (83%)', 'Duels Won': '103', 'Aerial Duels Won': '47', 'Total Tackles': '42', 'Interceptions': '26', 'Blocks': '35', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '23', 'Offsides': '1'}"
Romain Faivre,Left,14/07/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'France', 'Preferred Foot': 'Left', 'Date of Birth': '14/07/1998'}"
Amar Fatah,Right,19/02/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Sweden', 'Preferred Foot': 'Right', 'Date of Birth': '19/02/2004'}"
Abdul Fatawu,Left,08/03/2004,11 (5),2,0,3,1.42,4,28,158 (68%),20 (55%),577,57 (51%),84,14,21,4,0,0,0,11,2,"{'Nationality': 'Ghana', 'Preferred Foot': 'Left', 'Date of Birth': '08/03/2004', 'Appearances (Sub)': '11 (5)', 'Assists': '2', 'XG': '0.42', 'XA': '1.42', 'Shots On Target Inside the Box': '3', 'Shots On Target Outside the Box': '4', 'Touches in the Opposition Box': '28', 'Hit Woodwork': '1', 'Crosses (Completed %)': '30 (20%)', 'Passes (Completed %)': '158 (68%)', 'Long Passes (Completed %)': '20 (55%)', 'Corners Taken': '1', 'Minutes Played': '577', 'Dribbles (Completed %)': '57 (51%)', 'Duels Won': '84', 'Aerial Duels Won': '14', 'Total Tackles': '21', 'Interceptions': '4', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '11', 'Offsides': '2'}"
Ansu Fati,Right,31/10/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Spain', 'Preferred Foot': 'Right', 'Date of Birth': '31/10/2002'}"
Josh Feeney,Right,06/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '06/05/2005'}"
Nathan Ferguson,06/10/2000,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '06/10/2000'}"
Evan Ferguson,Right,19/10/2004,21 (18),1,0,0.4,0.54,2,20,93 (76%),5 (40%),387,7 (57%),23,9,7,1,2,0,0,4,0,"{'Nationality': 'Ireland', 'Preferred Foot': 'Right', 'Date of Birth': '19/10/2004', 'Appearances (Sub)': '21 (18)', 'Goals': '1', 'XG': '0.54', 'XA': '0.4', 'Shots On Target Inside the Box': '2', 'Touches in the Opposition Box': '20', 'Free Kicks Scored (Scored)': '1 (1)', 'Passes (Completed %)': '93 (76%)', 'Long Passes (Completed %)': '5 (40%)', 'Minutes Played': '387', 'Dribbles (Completed %)': '7 (57%)', 'Duels Won': '23', 'Aerial Duels Won': '9', 'Total Tackles': '7', 'Interceptions': '1', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '4'}"
Enzo Fernández,Right,17/01/2001,36 (4),6,7,6.22,6.13,14,14,"1,778 (84%)",172 (58%),"2,946",47 (55%),159,15,65,13,7,0,8,52,2,"{'Nationality': 'Argentina', 'Preferred Foot': 'Right', 'Date of Birth': '17/01/2001', 'Appearances (Sub)': '36 (4)', 'Goals': '6', 'Assists': '7', 'XG': '6.13', 'XA': '6.22', 'Shots On Target Inside the Box': '14', 'Shots On Target Outside the Box': '14', 'Touches in the Opposition Box': '85', 'Free Kicks Scored (Scored)': '2 (2)', 'Crosses (Completed %)': '45 (20%)', 'Passes (Completed %)': '1,778 (84%)', 'Long Passes (Completed %)': '172 (58%)', 'Corners Taken': '74', 'Minutes Played': '2,946', 'Dribbles (Completed %)': '47 (55%)', 'Duels Won': '159', 'Aerial Duels Won': '15', 'Total Tackles': '65', 'Interceptions': '13', 'Blocks': '7', 'Red Cards': '0', 'Yellow Cards': '8', 'Fouls': '52', 'Offsides': '2'}"
Jota Silva,Right,01/08/1999,0,0,0,0,0,8,3,171 (66%),15 (40%),840,25 (40%),81,21,27,12,1,0,5,24,8,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '01/08/1999', 'Appearances (Sub)': '31 (26)', 'Goals': '3', 'Assists': '1', 'XG': '2.11', 'XA': '1.84', 'Shots On Target Inside the Box': '8', 'Shots On Target Outside the Box': '3', 'Touches in the Opposition Box': '48', 'Hit Woodwork': '1', 'Crosses (Completed %)': '21 (19%)', 'Passes (Completed %)': '171 (66%)', 'Long Passes (Completed %)': '15 (40%)', 'Corners Taken': '1', 'Minutes Played': '840', 'Dribbles (Completed %)': '25 (40%)', 'Duels Won': '81', 'Aerial Duels Won': '21', 'Total Tackles': '27', 'Interceptions': '12', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '24', 'Offsides': '8'}"
Fábio Vieira,Left,30/05/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Portugal', 'Preferred Foot': 'Left', 'Date of Birth': '30/05/2000'}"
Will Fish,Right,17/02/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '17/02/2003'}"
Jayce Fitzgerald,Right,09/05/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '09/05/2007', 'Red Cards': '0', 'Yellow Cards': '0'}"
Mark Flekken,Both,13/06/1993,37,55,7,0,1,0,0,"1,588 (72%)",774 (44%),0,1,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Both', 'Date of Birth': '13/06/1993', 'Appearances': '37', 'Goals Conceded': '55', 'Clean Sheets': '7', 'Saves Made': '153', 'Penalties Faced': '1', 'Passes (Completed %)': '1,588 (72%)', 'Long Passes (Completed %)': '774 (44%)', 'Assists': '2', 'Red Cards': '0', 'Yellow Cards': '1'}"
Jack Fletcher,Left,19/03/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '19/03/2007', 'Red Cards': '0', 'Yellow Cards': '0'}"
Phil Foden,Left,28/05/2000,28 (8),7,2,5.34,5.16,8,19,852 (89%),44 (77%),"1,779",37 (38%),64,3,13,9,1,0,2,5,3,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '28/05/2000', 'Appearances (Sub)': '28 (8)', 'Goals': '7', 'Assists': '2', 'XG': '5.16', 'XA': '5.34', 'Shots On Target Inside the Box': '8', 'Shots On Target Outside the Box': '19', 'Touches in the Opposition Box': '87', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '2 (2)', 'Crosses (Completed %)': '26 (38%)', 'Passes (Completed %)': '852 (89%)', 'Long Passes (Completed %)': '44 (77%)', 'Corners Taken': '46', 'Minutes Played': '1,779', 'Dribbles (Completed %)': '37 (38%)', 'Duels Won': '64', 'Aerial Duels Won': '3', 'Total Tackles': '13', 'Interceptions': '9', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '5', 'Offsides': '3'}"
Wes Foderingham,Left,14/01/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '14/01/1991', 'Red Cards': '0', 'Yellow Cards': '0'}"
Wesley Fofana,Right,17/12/2000,14,0,0,12,0.22,0,0,781 (91%),33 (42%),"1,176",11 (73%),64,27,13,14,9,0,7,24,0,"{'Nationality': 'France', 'Preferred Foot': 'Right', 'Date of Birth': '17/12/2000', 'Appearances': '14', 'XG': '0.44', 'XA': '0.22', 'Touches in the Opposition Box': '12', 'Passes (Completed %)': '781 (91%)', 'Long Passes (Completed %)': '33 (42%)', 'Minutes Played': '1,176', 'Dribbles (Completed %)': '11 (73%)', 'Duels Won': '64', 'Aerial Duels Won': '27', 'Total Tackles': '13', 'Interceptions': '14', 'Blocks': '9', 'Red Cards': '0', 'Yellow Cards': '7', 'Fouls': '24'}"
David Datro Fofana,Right,22/12/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Cote d’Ivoire', 'Preferred Foot': 'Right', 'Date of Birth': '22/12/2002'}"
Carlos Forbs,Left,19/03/2004,10 (9),0,0,14,0.11,9 (11%),0,80 (71%),0,232,12 (58%),17,1,8,1,0,0,2,2,0,"{'Nationality': 'Portugal', 'Preferred Foot': 'Left', 'Date of Birth': '19/03/2004', 'Appearances (Sub)': '10 (9)', 'XG': '0.14', 'XA': '0.11', 'Touches in the Opposition Box': '14', 'Crosses (Completed %)': '9 (11%)', 'Passes (Completed %)': '80 (71%)', 'Minutes Played': '232', 'Dribbles (Completed %)': '12 (58%)', 'Duels Won': '17', 'Aerial Duels Won': '1', 'Total Tackles': '8', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '2'}"
Omari Forson,Left,20/07/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '20/07/2004'}"
Fraser Forster,Right,17/03/1988,7,15,1,0,2,0,0,167 (83%),38 (39%),0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '17/03/1988', 'Appearances': '7', 'Goals Conceded': '15', 'Clean Sheets': '1', 'Saves Made': '29', 'Penalties Faced': '2', 'Passes (Completed %)': '167 (83%)', 'Long Passes (Completed %)': '38 (39%)', 'Red Cards': '0', 'Yellow Cards': '0'}"
