player_name,preferred_foot,date_of_birth,appearances_sub,goals,assists,xa,xg,touches_in_opposition_box,crosses_completed,pass_accuracy,long_pass_accuracy,minutes_played,dribbles_completed,duels_won,aerial_duels_won,total_tackles,interceptions,blocks,red_cards,yellow_cards,fouls,offsides,all_stats_on_page
Jamal Lowe,Right,21/07/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Jamaica', 'Preferred Foot': 'Right', 'Date of Birth': '21/07/1994'}"
Romelu Lukaku,Left,13/05/1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Belgium', 'Preferred Foot': 'Left', 'Date of Birth': '13/05/1993'}"
Sasa Lukic,Right,13/08/1996,30 (2),2,0,3,1.42,7,23,"1,195 (90%)",59 (71%),"2,355",13 (62%),121,19,68,28,7,0,12,66,0,"{'Nationality': 'Serbia', 'Preferred Foot': 'Right', 'Date of Birth': '13/08/1996', 'Appearances (Sub)': '30 (2)', 'Assists': '2', 'XG': '1.16', 'XA': '1.42', 'Shots On Target Inside the Box': '3', 'Shots On Target Outside the Box': '7', 'Touches in the Opposition Box': '23', 'Crosses (Completed %)': '18 (39%)', 'Passes (Completed %)': '1,195 (90%)', 'Long Passes (Completed %)': '59 (71%)', 'Corners Taken': '42', 'Minutes Played': '2,355', 'Dribbles (Completed %)': '13 (62%)', 'Duels Won': '121', 'Aerial Duels Won': '19', 'Total Tackles': '68', 'Interceptions': '28', 'Blocks': '7', 'Red Cards': '0', 'Yellow Cards': '12', 'Fouls': '66'}"
Joe Lumley,Right,15/02/1995,3,7,0,0,0,0,0,136 (68%),58 (31%),0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '15/02/1995', 'Appearances': '3', 'Goals Conceded': '7', 'Saves Made': '13', 'Passes (Completed %)': '136 (68%)', 'Long Passes (Completed %)': '58 (31%)', 'Red Cards': '0', 'Yellow Cards': '0'}"
Massimo Luongo,Right,25/09/1992,11 (9),0,0,0,2,0,0,64 (78%),6 (17%),197,13,2,0,9,2,2,0,0,1,0,"{'Nationality': 'Australia', 'Preferred Foot': 'Right', 'Date of Birth': '25/09/1992', 'Appearances (Sub)': '11 (9)', 'XA': '0.02', 'Touches in the Opposition Box': '2', 'Passes (Completed %)': '64 (78%)', 'Long Passes (Completed %)': '6 (17%)', 'Minutes Played': '197', 'Duels Won': '13', 'Aerial Duels Won': '2', 'Total Tackles': '9', 'Interceptions': '2', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '1'}"
Ian Maatsen,Left,10/03/2002,29 (19),1,2,2.43,0.86,8,2,616 (87%),22 (41%),"1,128",29 (45%),61,10,29,15,0,0,2,11,3,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Left', 'Date of Birth': '10/03/2002', 'Appearances (Sub)': '29 (19)', 'Goals': '1', 'Assists': '2', 'XG': '0.86', 'XA': '2.43', 'Shots On Target Inside the Box': '8', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '51', 'Crosses (Completed %)': '47 (17%)', 'Passes (Completed %)': '616 (87%)', 'Long Passes (Completed %)': '22 (41%)', 'Corners Taken': '5', 'Minutes Played': '1,128', 'Dribbles (Completed %)': '29 (45%)', 'Duels Won': '61', 'Aerial Duels Won': '10', 'Total Tackles': '29', 'Interceptions': '15', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '11', 'Offsides': '3'}"
Isaac Mabaya,Right,22/09/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Zimbabwe', 'Preferred Foot': 'Right', 'Date of Birth': '22/09/2004'}"
Alexis Mac Allister,Right,24/12/1998,35 (5),5,5,5.64,2.83,15,7,"1,424 (87%)",87 (56%),"2,607",37 (43%),170,19,95,22,6,0,6,62,2,"{'Nationality': 'Argentina', 'Preferred Foot': 'Right', 'Date of Birth': '24/12/1998', 'Appearances (Sub)': '35 (5)', 'Goals': '5', 'Assists': '5', 'XG': '2.83', 'XA': '5.64', 'Shots On Target Inside the Box': '15', 'Shots On Target Outside the Box': '7', 'Touches in the Opposition Box': '63', 'Hit Woodwork': '2', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '20 (10%)', 'Passes (Completed %)': '1,424 (87%)', 'Long Passes (Completed %)': '87 (56%)', 'Corners Taken': '71', 'Minutes Played': '2,607', 'Dribbles (Completed %)': '37 (43%)', 'Duels Won': '170', 'Aerial Duels Won': '19', 'Total Tackles': '95', 'Interceptions': '22', 'Blocks': '6', 'Red Cards': '0', 'Yellow Cards': '6', 'Fouls': '62', 'Offsides': '2'}"
James Maddison,Right,23/11/1996,31 (10),9,7,5.91,5.83,11,8,"1,147 (87%)",79 (52%),"1,816",67 (49%),133,5,31,12,4,0,6,32,4,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '23/11/1996', 'Appearances (Sub)': '31 (10)', 'Goals': '9', 'Assists': '7', 'XG': '5.83', 'XA': '5.91', 'Shots On Target Inside the Box': '11', 'Shots On Target Outside the Box': '8', 'Touches in the Opposition Box': '85', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '6 (6)', 'Crosses (Completed %)': '36 (25%)', 'Passes (Completed %)': '1,147 (87%)', 'Long Passes (Completed %)': '79 (52%)', 'Corners Taken': '59', 'Minutes Played': '1,816', 'Dribbles (Completed %)': '67 (49%)', 'Duels Won': '133', 'Aerial Duels Won': '5', 'Total Tackles': '31', 'Interceptions': '12', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '6', 'Fouls': '32', 'Offsides': '4'}"
Noni Madueke,Left,10/03/2002,32 (5),7,3,3.15,9.64,39,9,599 (84%),20 (65%),"2,046",91 (49%),106,11,25,10,0,0,3,22,5,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '10/03/2002', 'Appearances (Sub)': '32 (5)', 'Goals': '7', 'Assists': '3', 'XG': '9.64', 'XA': '3.15', 'Shots On Target Inside the Box': '39', 'Shots On Target Outside the Box': '9', 'Touches in the Opposition Box': '199', 'Hit Woodwork': '4', 'Crosses (Completed %)': '63 (17%)', 'Passes (Completed %)': '599 (84%)', 'Long Passes (Completed %)': '20 (65%)', 'Corners Taken': '1', 'Minutes Played': '2,046', 'Dribbles (Completed %)': '91 (49%)', 'Duels Won': '106', 'Aerial Duels Won': '11', 'Total Tackles': '25', 'Interceptions': '10', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '22', 'Offsides': '5'}"
Paris Maghoma,Right,08/05/2001,8 (8),0,0,4,0.05,0,0,81 (94%),4 (50%),112,4 (75%),10,1,2,1,2,0,0,2,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '08/05/2001', 'Appearances (Sub)': '8 (8)', 'XG': '0.12', 'XA': '0.05', 'Touches in the Opposition Box': '4', 'Passes (Completed %)': '81 (94%)', 'Long Passes (Completed %)': '4 (50%)', 'Minutes Played': '112', 'Dribbles (Completed %)': '4 (75%)', 'Duels Won': '10', 'Aerial Duels Won': '1', 'Total Tackles': '2', 'Interceptions': '1', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '2'}"
Harry Maguire,Right,05/03/1993,27 (8),1,0,0.26,1.82,8,46,"1,119 (86%)",116 (50%),"1,757",5 (40%),107,64,30,40,12,0,7,18,2,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '05/03/1993', 'Appearances (Sub)': '27 (8)', 'Goals': '1', 'XG': '1.82', 'XA': '0.26', 'Shots On Target Inside the Box': '8', 'Touches in the Opposition Box': '46', 'Hit Woodwork': '1', 'Passes (Completed %)': '1,119 (86%)', 'Long Passes (Completed %)': '116 (50%)', 'Minutes Played': '1,757', 'Dribbles (Completed %)': '5 (40%)', 'Duels Won': '107', 'Aerial Duels Won': '64', 'Total Tackles': '30', 'Interceptions': '40', 'Blocks': '12', 'Red Cards': '0', 'Yellow Cards': '7', 'Fouls': '18', 'Offsides': '2'}"
Kobbie Mainoo,Right,19/04/2005,25 (6),0,0,4,1.79,6,44,818 (87%),34 (65%),"1,656",48 (48%),109,19,46,19,2,0,5,27,3,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '19/04/2005', 'Appearances (Sub)': '25 (6)', 'XG': '0.77', 'XA': '1.79', 'Shots On Target Inside the Box': '4', 'Shots On Target Outside the Box': '6', 'Touches in the Opposition Box': '44', 'Hit Woodwork': '1', 'Crosses (Completed %)': '7 (29%)', 'Passes (Completed %)': '818 (87%)', 'Long Passes (Completed %)': '34 (65%)', 'Minutes Played': '1,656', 'Dribbles (Completed %)': '48 (48%)', 'Duels Won': '109', 'Aerial Duels Won': '19', 'Total Tackles': '46', 'Interceptions': '19', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '27', 'Offsides': '3'}"
Tyrell Malacia,Left,17/08/1999,3 (1),0,0,0,0,0,0,48 (90%),4 (50%),99,5,0,0,2,1,0,0,1,3,0,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Left', 'Date of Birth': '17/08/1999', 'Appearances (Sub)': '3 (1)', 'XA': '0.02', 'Passes (Completed %)': '48 (90%)', 'Long Passes (Completed %)': '4 (50%)', 'Minutes Played': '99', 'Duels Won': '5', 'Total Tackles': '2', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '3'}"
Donyell Malen,Right,19/01/1999,14 (12),3,0,0.17,2.17,4,4,67 (78%),4 (50%),298,9 (44%),20,4,7,0,0,0,0,1,2,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Right', 'Date of Birth': '19/01/1999', 'Appearances (Sub)': '14 (12)', 'Goals': '3', 'XG': '2.17', 'XA': '0.17', 'Shots On Target Inside the Box': '4', 'Shots On Target Outside the Box': '4', 'Touches in the Opposition Box': '26', 'Hit Woodwork': '1', 'Passes (Completed %)': '67 (78%)', 'Long Passes (Completed %)': '4 (50%)', 'Minutes Played': '298', 'Dribbles (Completed %)': '9 (44%)', 'Duels Won': '20', 'Aerial Duels Won': '4', 'Total Tackles': '7', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '1', 'Offsides': '2'}"
José Sá,Right,17/01/1993,29,48,7,2 (29%),7,0,0,800 (59%),436 (27%),0,2,4,0,0,0,0,0,0,0,0,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '17/01/1993', 'Appearances': '29', 'Goals Conceded': '48', 'Clean Sheets': '7', 'Saves Made': '71', 'Penalties Faced': '7', 'Penalties Saved (%)': '2 (29%)', 'Passes (Completed %)': '800 (59%)', 'Long Passes (Completed %)': '436 (27%)', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '4'}"
Orel Mangala,Right,18/03/1998,19 (5),1,0,0.61,1.12,5,13,483 (90%),22 (68%),"1,255",23 (61%),53,6,16,21,3,0,2,24,2,"{'Nationality': 'Belgium', 'Preferred Foot': 'Right', 'Date of Birth': '18/03/1998', 'Appearances (Sub)': '19 (5)', 'Goals': '1', 'XG': '1.12', 'XA': '0.61', 'Shots On Target Outside the Box': '5', 'Touches in the Opposition Box': '13', 'Hit Woodwork': '1', 'Crosses (Completed %)': '6 (17%)', 'Passes (Completed %)': '483 (90%)', 'Long Passes (Completed %)': '22 (68%)', 'Minutes Played': '1,255', 'Dribbles (Completed %)': '23 (61%)', 'Duels Won': '53', 'Aerial Duels Won': '6', 'Total Tackles': '16', 'Interceptions': '21', 'Blocks': '3', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '24', 'Offsides': '2'}"
Ryan Manning,Right,14/06/1996,24 (6),1,0,4,2.8,24,1 (1),620 (84%),49 (43%),"1,468",27 (41%),86,15,28,17,11,0,2,19,0,"{'Nationality': 'Ireland', 'Preferred Foot': 'Right', 'Date of Birth': '14/06/1996', 'Appearances (Sub)': '24 (6)', 'Assists': '1', 'XG': '0.35', 'XA': '2.8', 'Shots On Target Outside the Box': '4', 'Touches in the Opposition Box': '24', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '41 (20%)', 'Passes (Completed %)': '620 (84%)', 'Long Passes (Completed %)': '49 (43%)', 'Corners Taken': '32', 'Minutes Played': '1,468', 'Dribbles (Completed %)': '27 (41%)', 'Duels Won': '86', 'Aerial Duels Won': '15', 'Total Tackles': '28', 'Interceptions': '17', 'Blocks': '11', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '19'}"
Bendito Mantato,Left,25/01/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '25/01/2008'}"
Mateus Mané,Right,16/09/2007,1 (1),0,0,0,0,0,0,5 (80%),0,1,1,1,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '16/09/2007', 'Appearances (Sub)': '1 (1)', 'XA': '0', 'Passes (Completed %)': '5 (80%)', 'Minutes Played': '1', 'Duels Won': '1', 'Aerial Duels Won': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Sékou Mara,Right,30/07/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'France', 'Preferred Foot': 'Right', 'Date of Birth': '30/07/2002'}"
Solly March,Left,20/07/1994,8 (7),0,0,7,0.31,14 (29%),0,69 (71%),9 (33%),162,4 (25%),10,1,6,2,0,0,2,2,3,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '20/07/1994', 'Appearances (Sub)': '8 (7)', 'XG': '0.09', 'XA': '0.31', 'Touches in the Opposition Box': '7', 'Crosses (Completed %)': '14 (29%)', 'Passes (Completed %)': '69 (71%)', 'Long Passes (Completed %)': '9 (33%)', 'Corners Taken': '6', 'Minutes Played': '162', 'Dribbles (Completed %)': '4 (25%)', 'Duels Won': '10', 'Aerial Duels Won': '1', 'Total Tackles': '6', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '2', 'Offsides': '3'}"
Emiliano Marcondes,Right,09/03/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Denmark', 'Preferred Foot': 'Right', 'Date of Birth': '09/03/1995'}"
Omar Marmoush,Right,07/02/1999,16 (2),7,0,2.12,5.49,13,12,286 (84%),14,"1,182",41 (49%),58,5,13,6,1,0,0,15,10,"{'Nationality': 'Egypt', 'Preferred Foot': 'Right', 'Date of Birth': '07/02/1999', 'Appearances (Sub)': '16 (2)', 'Goals': '7', 'XG': '5.49', 'XA': '2.12', 'Shots On Target Inside the Box': '13', 'Shots On Target Outside the Box': '12', 'Touches in the Opposition Box': '71', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '7 (7)', 'Crosses (Completed %)': '13 (31%)', 'Passes (Completed %)': '286 (84%)', 'Corners Taken': '14', 'Minutes Played': '1,182', 'Dribbles (Completed %)': '41 (49%)', 'Duels Won': '58', 'Aerial Duels Won': '5', 'Total Tackles': '13', 'Interceptions': '6', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '15', 'Offsides': '10'}"
Filip Marschall,Right,24/04/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '24/04/2003'}"
Zach Marsh,Right,06/10/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '06/10/2005', 'Red Cards': '0', 'Yellow Cards': '0'}"
Callum Marshall,Left,28/11/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Northern Ireland', 'Preferred Foot': 'Left', 'Date of Birth': '28/11/2004'}"
Anthony Martial,05/12/1995,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'France', 'Date of Birth': '05/12/1995'}"
Gabriel Martinelli,Right,18/06/2001,33 (8),8,4,4.66,7.41,28,4,590 (79%),15 (67%),"2,300",93 (35%),94,17,23,5,0,0,1,16,8,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '18/06/2001', 'Appearances (Sub)': '33 (8)', 'Goals': '8', 'Assists': '4', 'XG': '7.41', 'XA': '4.66', 'Shots On Target Inside the Box': '28', 'Shots On Target Outside the Box': '4', 'Touches in the Opposition Box': '195', 'Crosses (Completed %)': '89 (24%)', 'Passes (Completed %)': '590 (79%)', 'Long Passes (Completed %)': '15 (67%)', 'Corners Taken': '3', 'Minutes Played': '2,300', 'Dribbles (Completed %)': '93 (35%)', 'Duels Won': '94', 'Aerial Duels Won': '17', 'Total Tackles': '23', 'Interceptions': '5', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '16', 'Offsides': '8'}"
Rodrigo Gomes,Right,07/07/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '07/07/2003'}"
Lisandro Martínez,Left,18/01/1998,20,2,1,1.28,1.3,7,3,"1,314 (90%)",102 (43%),"1,754",7 (86%),69,16,40,32,8,0,7,22,0,"{'Nationality': 'Argentina', 'Preferred Foot': 'Left', 'Date of Birth': '18/01/1998', 'Appearances': '20', 'Goals': '2', 'Assists': '1', 'XG': '1.3', 'XA': '1.28', 'Shots On Target Inside the Box': '7', 'Shots On Target Outside the Box': '3', 'Touches in the Opposition Box': '18', 'Crosses (Completed %)': '9 (33%)', 'Passes (Completed %)': '1,314 (90%)', 'Long Passes (Completed %)': '102 (43%)', 'Minutes Played': '1,754', 'Dribbles (Completed %)': '7 (86%)', 'Duels Won': '69', 'Aerial Duels Won': '16', 'Total Tackles': '40', 'Interceptions': '32', 'Blocks': '8', 'Red Cards': '0', 'Yellow Cards': '7', 'Fouls': '22'}"
Emiliano Martínez,Right,02/09/1992,37,45,8,1 (50%),2,0,0,"1,248 (77%)",476 (42%),1,5,2,0,0,0,0,0,0,0,0,"{'Nationality': 'Argentina', 'Preferred Foot': 'Right', 'Date of Birth': '02/09/1992', 'Appearances': '37', 'Goals Conceded': '45', 'Clean Sheets': '8', 'Saves Made': '100', 'Penalties Faced': '2', 'Penalties Saved (%)': '1 (50%)', 'Passes (Completed %)': '1,248 (77%)', 'Long Passes (Completed %)': '476 (42%)', 'Red Cards': '1', 'Yellow Cards': '5', 'Fouls': '2'}"
Wanya Marçal,Right,19/10/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '19/10/2002'}"
Tawanda Maswanhise,20/11/2002,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Zimbabwe', 'Date of Birth': '20/11/2002'}"
Jean-Philippe Mateta,Right,28/06/1997,37 (4),14,2,2.27,13.53,24,12,420 (68%),13 (38%),"2,654",42 (48%),129,64,18,2,4,0,2,27,21,"{'Nationality': 'France', 'Preferred Foot': 'Right', 'Date of Birth': '28/06/1997', 'Appearances (Sub)': '37 (4)', 'Goals': '14', 'Assists': '2', 'XG': '13.53', 'XA': '2.27', 'Shots On Target Inside the Box': '24', 'Shots On Target Outside the Box': '12', 'Touches in the Opposition Box': '102', 'Penalties Taken (Scored)': '2 (2)', 'Hit Woodwork': '2', 'Crosses (Completed %)': '26 (19%)', 'Passes (Completed %)': '420 (68%)', 'Long Passes (Completed %)': '13 (38%)', 'Minutes Played': '2,654', 'Dribbles (Completed %)': '42 (48%)', 'Duels Won': '129', 'Aerial Duels Won': '64', 'Total Tackles': '18', 'Interceptions': '2', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '27', 'Offsides': '21'}"
Sam Mather,Right,03/09/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '03/09/2004'}"
Roshaun Mathurin,23/01/2004,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '23/01/2004'}"
Joël Matip,Right,08/08/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Cameroon', 'Preferred Foot': 'Right', 'Date of Birth': '08/08/1991'}"
Alex Matos,Right,03/10/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '03/10/2004'}"
Remi Matthews,Right,10/02/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '10/02/1994', 'Red Cards': '0', 'Yellow Cards': '0'}"
Neal Maupay,Right,14/08/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'France', 'Preferred Foot': 'Right', 'Date of Birth': '14/08/1996', 'Red Cards': '0', 'Yellow Cards': '0'}"
Stephy Mavididi,Right,31/05/1998,30 (14),4,1,3.26,1.84,6,7,528 (83%),17 (35%),"1,613",82 (43%),96,9,34,11,2,0,2,18,3,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '31/05/1998', 'Appearances (Sub)': '30 (14)', 'Goals': '4', 'Assists': '1', 'XG': '1.84', 'XA': '3.26', 'Shots On Target Inside the Box': '6', 'Shots On Target Outside the Box': '7', 'Touches in the Opposition Box': '64', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '62 (16%)', 'Passes (Completed %)': '528 (83%)', 'Long Passes (Completed %)': '17 (35%)', 'Corners Taken': '7', 'Minutes Played': '1,613', 'Dribbles (Completed %)': '82 (43%)', 'Duels Won': '96', 'Aerial Duels Won': '9', 'Total Tackles': '34', 'Interceptions': '11', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '18', 'Offsides': '3'}"
Konstantinos Mavropanos,Right,11/12/1997,33 (12),0,0,5,0.42,3,24,"1,244 (87%)",145 (45%),"2,037",14 (64%),117,59,35,40,18,1,4,17,3,"{'Nationality': 'Greece', 'Preferred Foot': 'Right', 'Date of Birth': '11/12/1997', 'Appearances (Sub)': '33 (12)', 'XG': '1.54', 'XA': '0.42', 'Shots On Target Inside the Box': '5', 'Shots On Target Outside the Box': '3', 'Touches in the Opposition Box': '24', 'Crosses (Completed %)': '2 (50%)', 'Passes (Completed %)': '1,244 (87%)', 'Long Passes (Completed %)': '145 (45%)', 'Minutes Played': '2,037', 'Dribbles (Completed %)': '14 (64%)', 'Duels Won': '117', 'Aerial Duels Won': '59', 'Total Tackles': '35', 'Interceptions': '40', 'Blocks': '18', 'Red Cards': '1', 'Yellow Cards': '4', 'Fouls': '17', 'Offsides': '3'}"
Ezra Mayers,Left,16/01/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '16/01/2007', 'Red Cards': '0', 'Yellow Cards': '0'}"
Adrian Mazilu,Left,13/09/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Romania', 'Preferred Foot': 'Left', 'Date of Birth': '13/09/2005'}"
Noussair Mazraoui,Right,14/11/1997,37 (3),1,0,4,1.87,5,33,"1,589 (86%)",114 (45%),"2,848",44 (59%),216,51,115,34,9,0,3,38,4,"{'Nationality': 'Morocco', 'Preferred Foot': 'Right', 'Date of Birth': '14/11/1997', 'Appearances (Sub)': '37 (3)', 'Assists': '1', 'XG': '0.68', 'XA': '1.87', 'Shots On Target Inside the Box': '4', 'Shots On Target Outside the Box': '5', 'Touches in the Opposition Box': '33', 'Crosses (Completed %)': '23 (26%)', 'Passes (Completed %)': '1,589 (86%)', 'Long Passes (Completed %)': '114 (45%)', 'Minutes Played': '2,848', 'Dribbles (Completed %)': '44 (59%)', 'Duels Won': '216', 'Aerial Duels Won': '51', 'Total Tackles': '115', 'Interceptions': '34', 'Blocks': '9', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '38', 'Offsides': '4'}"
Kevin Mbabu,Right,19/04/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Switzerland', 'Preferred Foot': 'Right', 'Date of Birth': '19/04/1995'}"
Loïc Mbe Soh,Right,13/06/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'France', 'Preferred Foot': 'Right', 'Date of Birth': '13/06/2001'}"
Luke Mbete,Left,18/09/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '18/09/2003'}"
Bryan Mbeumo,Left,07/08/1999,38,20,7,9.26,12.26,31,11,"1,092 (74%)",58 (52%),"3,415",99 (53%),179,35,49,14,3,0,3,25,11,"{'Nationality': 'Cameroon', 'Preferred Foot': 'Left', 'Date of Birth': '07/08/1999', 'Appearances': '38', 'Goals': '20', 'Assists': '7', 'XG': '12.26', 'XA': '9.26', 'Shots On Target Inside the Box': '31', 'Shots On Target Outside the Box': '11', 'Touches in the Opposition Box': '177', 'Penalties Taken (Scored)': '6 (5)', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '6 (6)', 'Crosses (Completed %)': '100 (23%)', 'Passes (Completed %)': '1,092 (74%)', 'Long Passes (Completed %)': '58 (52%)', 'Corners Taken': '87', 'Minutes Played': '3,415', 'Dribbles (Completed %)': '99 (53%)', 'Duels Won': '179', 'Aerial Duels Won': '35', 'Total Tackles': '49', 'Interceptions': '14', 'Blocks': '3', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '25', 'Offsides': '11'}"
James McAtee,Left,18/10/2002,15 (12),3,0,0.81,2.8,22,6 (33%),117 (84%),1,342,7 (29%),12,2,5,2,0,0,1,6,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '18/10/2002', 'Appearances (Sub)': '15 (12)', 'Goals': '3', 'XG': '2.8', 'XA': '0.81', 'Touches in the Opposition Box': '22', 'Crosses (Completed %)': '6 (33%)', 'Passes (Completed %)': '117 (84%)', 'Corners Taken': '1', 'Minutes Played': '342', 'Dribbles (Completed %)': '7 (29%)', 'Duels Won': '12', 'Aerial Duels Won': '2', 'Total Tackles': '5', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '6'}"
